,srcid,field,root,root-1,sigma,PBroad,PCauchy,REH,AdG,JEG,Comments,final
1474,144141,UDS,rubies-uds21-nod-v3,,0.0040075125950112,0.0031975238679909,2.905533119373972e-07,,,,,
1475,180345,UDS,rubies-uds21-nod-v3,,0.003989326771897,0.0031830137964921,0.9996750895657962,0.0,,,,
1476,32244,UDS,rubies-uds43-nod-v3,,0.0039321921520606,0.0031374273230165,1.9415703981388106e-13,,,,,
1477,34438,EGS,rubies-egs53-nod-v3,,0.0038207848707715,0.0030485378412417,4.863306103641513e-07,,,,,
1478,47842,EGS,rubies-egs63-nod-v3,,0.0033734750670157,0.0026916385669333,0.0,1.0,0.0,,,
1479,19736,UDS,rubies-uds43-nod-v3,,0.0032310390065756,0.0025779916531586,9.11911856833304e-06,1.0,0.0,,,
1480,136873,UDS,rubies-uds23-nod-v3,,0.0030293822176109,0.0024170936031942,0.0119395153216978,,,,,
1481,29785,EGS,rubies-egs52-nod-v3,,0.0030129573687965,0.00240398852972,3.1095063258594183e-48,,,,,
1482,9587,EGS,rubies-egs52-v4,,0.0027728336346732,0.002212398311737,0.3362332682862986,,,,,
1483,65637,EGS,rubies-egs53-v4,,0.0025019634230749,0.0019962759042431,1.0,,,,,
1484,910561,EGS,rubies-egs52-v4,,0.0023435227630689,0.0018698589189676,4.18982192818871e-146,0.0,,,Narrow v4,
1485,127560,UDS,rubies-uds32-nod-v3,,0.0022768076359296,0.001816628091104,9.716790616742866e-34,,,,,
1486,161563,UDS,rubies-uds32-v4,,0.0022617323973775,0.0018045998219833,0.9999226079067816,1.5,1.0,1.0,"revisit, prism only",
1487,22649,EGS,rubies-egs51-nod-v3,,0.0022345762072809,0.0017829323719317,0.1081922524996565,,,,,
1488,35476,EGS,rubies-egs63-nod-v3,,0.0021276914406454,0.0016976508697458,1.0,0.0,1.0,,Offset,
1489,150767,UDS,rubies-uds23-nod-v3,,0.002102791411345,0.0016777835652494,5.539722941622095e-19,,,,,
1490,149875,UDS,rubies-uds23-nod-v3,,0.001993931570906,0.0015909261615323,4.2136371235440066e-131,,,,,
1491,49420,UDS,rubies-uds2-v4,,0.0016618334374035,0.0013259506320193,0.3948630310878385,,,,,
1492,970128,EGS,rubies-egs63-nod-v3,,0.0013941889662049,0.0011124014906024,6.795334533106823e-08,,,,,
1493,18149,UDS,rubies-uds1-nod-v3,,0.0013395510187244,0.0010688067566039,1.0,0.0,0.0,,,
1494,38020,UDS,rubies-uds1-nod-v3,,0.0012324308843088,0.0009833373259171,4.902502340953786e-38,,,,,
1495,112864,UDS,rubies-uds22-nod-v3,,0.0011215740779965,0.0008948864530129,4.070811564160272e-140,,,,,
1496,133898,UDS,rubies-uds32-nod-v3,,0.0011190937748137,0.0008929074586391,0.0088219787396563,,,,,
1497,163098,UDS,rubies-uds23-nod-v3,,0.0009953770982904,0.0007941958877577,1.8229425823949307e-90,,,,,
1498,21944,UDS,rubies-uds33-nod-v3,,0.0008594421010595,0.0006857354989207,0.3844204120547757,,,,,
1499,155960,UDS,rubies-uds23-nod-v3,,0.0008022019877367,0.0006400645120106,1.2172077388747347e-55,,,,,
1500,18912,UDS,rubies-uds42-nod-v3,,0.0007834852867801,0.0006251307499821,1.525409939020744e-44,,,,,
1501,6998,EGS,rubies-egs51-nod-v3,,0.0007085541506411,0.0005653443699842,7.71984073749932e-36,0.0,,,Absorption,
1502,153012,UDS,rubies-uds22-nod-v3,,0.0006102165135376,0.0004868823046823,0.9995179670888888,,,,,
1503,40337,UDS,rubies-uds3-nod-v3,,0.0004122365954191,0.000328917205567,0.9999999999990328,,,,,
1504,136503,UDS,rubies-uds21-nod-v3,,0.0003538913057655,0.0002823644031787,0.9997792264210614,,,,,
1505,24917,EGS,rubies-egs52-nod-v3,,0.0003292541520184,0.0002627067997292,0.0,1.0,0.0,,,
1506,17251,EGS,rubies-egs51-nod-v3,,0.0002588931600822,0.0002065668530195,4.9194519531170136e-89,,,,,
1507,162411,UDS,rubies-uds23-nod-v3,,0.0002198499131972,0.0001754148500208,0.9914938032812496,,,,,
1508,958241,UDS,rubies-uds3-v4,,0.0001895432199704,0.0001512336079136,0.0,,,,,
1509,14871,UDS,rubies-uds43-nod-v3,,0.0001795538628159,0.0001432632542036,1.0798780559652516e-26,,,,,
1510,65746,EGS,rubies-egs61-nod-v3,,0.0001376960147225,0.0001098655238839,7.63460404278686e-35,,,,,
1511,33599,UDS,rubies-uds42-v4,,6.553693134296274e-05,5.2290905643546026e-05,5.765579148644412e-14,,,,,
1512,13436,UDS,rubies-uds42-nod-v3,,5.295093516969849e-05,4.2248733632258336e-05,1.6675597829774448e-06,,,,,
1513,59668,EGS,rubies-egs62-nod-v3,,4.522946595992656e-05,3.6087892570484e-05,0.0,0.0,,,In absorption,
1514,16053,UDS,rubies-uds42-nod-v3,,4.232980890263836e-05,3.3774300974998876e-05,0.9999996359660628,2.0,2.0,2.0,,
1515,35194,EGS,rubies-egs53-nod-v3,,2.801379887934117e-05,2.235177761240346e-05,2.9011286063570423e-31,0.0,0.0,,,
1516,167197,UDS,rubies-uds31-nod-v3,,2.1602853810542223e-05,1.7236583523452494e-05,3.494864230148976e-26,,,,,
1517,151794,UDS,rubies-uds23-nod-v3,,1.9921426018768048e-05,1.5894998248452406e-05,0.0,,,,,
1518,61627,UDS,rubies-uds2-nod-v3,,1.346642913727702e-05,1.074465589744708e-05,0.7127385260243204,0.0,0.0,0.0,strong NII/Ha though,
1519,178444,UDS,rubies-uds23-nod-v3,,7.262517107888007e-07,5.794650272574105e-07,7.785801046723697e-288,,,,,
1520,9407,UDS,rubies-uds1-nod-v3,,3.828447105072002e-07,3.05465883764905e-07,8.331721742832903e-13,,,,,
1521,148630,UDS,rubies-uds23-nod-v3,,7.920541840263573e-08,6.31967805809577e-08,1.0895871053814944e-08,0.0,,,Bad data,
1522,67149,EGS,rubies-egs61-nod-v3,,6.766715386484702e-08,5.3990577367704915e-08,0.9998411622969786,0.0,0.0,0.0,spectral overlaps messing up cont,
1523,31157,UDS,rubies-uds41-nod-v3,,4.177280391363308e-08,3.3329875206936314e-08,0.9999765844736423,,,,,
1524,25712,EGS,rubies-egs53-nod-v3,,3.346826098873205e-08,2.6703808744234882e-08,1.0206800040322108e-26,,,,,
1525,56138,UDS,rubies-uds3-nod-v3,,2.993190806803541e-09,2.388220690346574e-09,4.066148292122747e-305,,,,,
1526,46104,EGS,rubies-egs53-nod-v3,,1.9709532481945595e-10,1.5725922193662898e-10,0.9999832619051948,0.0,,,,
1527,24958,EGS,rubies-egs52-v4,,5.855812740794332e-12,4.672241963015392e-12,5.321389537539882e-95,0.0,,,,
1528,37495,UDS,rubies-uds33-nod-v3,,1.7498978478336073e-12,1.3961209553248513e-12,0.9999999804693854,0.0,1.0,0.0,Revisit,
1529,10293,UDS,rubies-uds33-nod-v3,,1.1014783208850853e-12,8.788491743966359e-13,5.305158520103789e-229,,,,,
1530,150987,UDS,rubies-uds22-nod-v3,,0.0,7.19036299810591e-27,1.0,,,,,
1531,139149,UDS,rubies-uds21-v4,,0.0,6.625795832899434e-36,1.0,,,,,
1532,118847,UDS,rubies-uds22-nod-v3,,0.0,5.608422040724243e-36,1.0,,,,,
1533,139057,UDS,rubies-uds22-nod-v3,,0.0,1.4615424636398306e-65,1.0,,,,,
1534,43119,EGS,rubies-egs63-nod-v3,,0.0,8.9971614992851e-130,1.0,,,,,
